1394536222,1,14,0,41,0,0
1394536282,1,14,0,41,0,0
1394536342,1,14,0,41,0,0
1394536402,1,14,0,41,0,0
1394536462,1,14,0,41,0,0
1394536522,1,14,0,41,0,0
1394536582,1,14,0,41,0,0
1394536642,1,14,0,41,0,0
1394536702,1,14,0,41,0,0
1394536762,1,14,0,41,0,0
1394536822,1,14,0,41,0,0
1394536882,1,14,0,41,0,0
1394536942,1,14,0,41,0,0
1394537002,1,14,0,41,0,0
1394537062,1,14,0,41,0,0
1394537122,1,14,0,41,0,0
1394537182,1,14,0,41,0,0
1394537242,1,14,0,41,0,0
1394537302,1,14,0,41,0,0
1394537362,1,14,0,41,0,0
1394537422,1,14,0,41,0,0
1394537482,1,14,0,41,0,0
1394537542,1,14,0,41,0,0
1394537602,1,14,0,41,0,0
1394537662,1,14,0,41,0,0
1394537722,1,14,0,41,0,0
1394537782,1,14,0,41,0,0
1394537842,1,14,0,41,0,0
1394537902,1,14,0,41,0,0
1394537962,1,14,0,41,0,0
1394538022,1,14,0,41,0,0
1394538082,1,14,0,41,0,0
1394538142,1,14,0,41,0,0
1394538202,1,14,0,41,0,0
1394538262,1,14,0,41,0,0
1394538322,1,14,0,41,0,0
1394538382,1,14,0,41,0,0
1394538442,1,14,0,41,0,0
1394538502,1,14,0,41,0,0
1394538562,1,14,0,41,0,0
1394538622,1,14,0,41,0,0
1394538682,1,14,0,41,0,0
1394538742,1,14,0,41,0,0
1394538802,1,14,0,41,0,0
1394538862,1,14,0,41,0,0
1394538922,1,14,0,41,0,0
1394538983,1,14,0,41,0,0
1394539043,1,14,0,41,0,0
1394539103,1,14,0,41,0,0
1394539163,1,14,0,41,0,0
1394539223,1,14,0,41,0,0
1394539283,1,14,0,41,0,0
1394539343,1,14,0,41,0,0
1394539403,1,14,0,41,0,0
1394539463,1,14,0,41,0,0
1394539523,1,14,0,41,0,0
1394539583,1,14,0,41,0,0
1394539643,1,14,0,41,0,0
1394539703,1,14,0,41,0,0
1394539763,1,14,0,41,0,0
1394539823,1,14,0,41,0,0
1394539883,1,14,0,41,0,0
1394539943,1,14,0,41,0,0
1394540003,1,14,0,41,0,0
1394540063,1,14,0,41,0,0
1394540123,1,14,0,41,0,0
1394540183,1,14,0,41,0,0
1394540243,1,14,0,41,0,0
1394540303,1,14,0,41,0,0
1394540363,1,14,0,41,0,0
1394540423,1,14,0,41,0,0
1394540483,1,14,0,41,0,0
1394540543,1,14,0,41,0,0
1394540603,1,14,0,41,0,0
1394540663,1,14,0,41,0,0
1394540723,1,14,0,41,0,0
1394540783,1,14,0,41,0,0
1394540843,1,14,0,41,0,0
1394540903,1,14,0,41,0,0
1394540963,1,14,0,41,0,0
1394541023,1,14,0,41,0,0
1394541083,1,14,0,41,0,0
1394541143,1,14,0,41,0,0
1394541203,1,14,0,41,0,0
1394541263,1,14,0,41,0,0
1394541323,1,14,0,41,0,0
1394541383,1,14,0,41,0,0
1394541443,1,14,0,41,0,0
1394541503,1,14,0,41,0,0
1394541563,1,14,0,41,0,0
1394541623,1,14,0,41,0,0
1394541683,1,14,0,41,0,0
1394541743,1,14,0,41,0,0
1394541803,1,14,0,41,0,0
1394541863,1,14,0,41,0,0
1394541923,1,14,0,41,0,0
1394541983,1,14,0,41,0,0
1394542043,1,14,0,41,0,0
1394542103,1,14,0,41,0,0
1394542163,1,14,0,41,0,0
1394542223,1,14,0,41,0,0
1394542283,1,14,0,41,0,0
1394542343,1,14,0,41,0,0
1394542403,1,14,0,41,0,0
1394542463,1,14,0,41,0,0
1394542523,1,14,0,41,0,0
1394542583,1,14,0,41,0,0
1394542643,1,14,0,41,0,0
1394542703,1,14,0,41,0,0
1394542763,1,14,0,41,0,0
1394542823,1,14,0,41,0,0
1394542883,1,14,0,41,0,0
1394542943,1,14,0,41,0,0
1394543003,1,14,0,41,0,0
1394543063,1,14,0,41,0,0
1394543123,1,14,0,41,0,0
1394543183,1,14,0,41,0,0
1394543243,1,14,0,41,0,0
1394543303,1,14,0,41,0,0
1394543363,1,14,0,41,0,0
1394543423,1,14,0,41,0,0
1394543483,1,14,0,41,0,0
1394543543,1,14,0,41,0,0
1394543603,1,14,0,41,0,0
1394543663,1,14,0,41,0,0
1394543723,1,14,0,41,0,0
1394543783,1,14,0,41,0,0
1394543843,1,14,0,41,0,0
1394543903,1,14,0,41,0,0
1394543963,1,14,0,41,0,0
1394544023,1,14,0,41,0,0
1394544083,1,14,0,41,0,0
1394544143,1,14,0,41,0,0
1394544203,1,14,0,41,0,0
1394544263,1,14,0,41,0,0
1394544323,1,14,0,41,0,0
1394544383,1,14,0,41,0,0
1394544443,1,14,0,41,0,0
1394544504,1,14,0,41,0,0
1394544564,1,14,0,41,0,0
1394544624,1,14,0,41,0,0
1394544684,1,14,0,41,0,0
1394544744,1,14,0,41,0,0
1394544804,1,14,0,41,0,0
1394544864,1,14,0,41,0,0
1394544924,1,14,0,41,0,0
1394544984,1,14,0,41,0,0
1394545044,1,14,0,41,0,0
1394545104,1,14,0,41,0,0
1394545164,1,14,0,41,0,0
1394545224,1,14,0,41,0,0
1394545284,1,14,0,41,0,0
1394545344,1,14,0,41,0,0
1394545404,1,14,0,41,0,0
1394545464,1,14,0,41,0,0
1394545524,1,14,0,41,0,0
1394545584,1,14,0,41,0,0
1394545644,1,14,0,41,0,0
1394545704,1,14,0,41,0,0
1394545764,1,14,0,41,0,0
1394545824,1,14,0,41,0,0
1394545884,1,14,0,41,0,0
1394545944,1,14,0,41,0,0
1394546004,1,14,0,41,0,0
1394546064,1,14,0,41,0,0
1394546124,1,14,0,41,0,0
1394546184,1,14,0,41,0,0
1394546244,1,14,0,41,0,0
1394546304,1,14,0,41,0,0
1394546364,1,14,0,41,0,0
1394546424,1,14,0,41,0,0
1394546484,1,14,0,41,0,0
1394546544,1,14,0,41,0,0
1394546604,1,14,0,41,0,0
1394546664,1,14,0,41,0,0
1394546724,1,14,0,41,0,0
1394546784,1,14,0,41,0,0
1394546844,1,14,0,41,0,0
1394546904,1,14,0,41,0,0
1394546964,1,14,0,41,0,0
1394547024,1,14,0,41,0,0
1394547084,1,14,0,41,0,0
1394547144,1,14,0,41,0,0
1394547204,1,14,0,41,0,0
1394547264,1,14,0,41,0,0
1394547324,1,14,0,41,0,0
1394547384,1,14,0,41,0,0
1394547444,1,14,0,41,0,0
1394547504,1,14,0,41,0,0
1394547564,1,14,0,41,0,0
1394547624,1,14,0,41,0,0
1394547684,1,14,0,41,0,0
1394547744,1,14,0,41,0,0
1394547804,1,14,0,41,0,0
1394547864,1,14,0,41,0,0
1394547924,1,14,0,41,0,0
1394547984,1,14,0,41,0,0
1394548044,1,6,0,41,0,0
1394548104,1,6,0,41,0,0
1394548164,1,6,0,41,0,0
1394548224,1,6,0,41,0,0
1394548284,1,6,0,41,0,0
1394548344,1,6,0,41,0,0
1394548404,1,6,0,41,0,0
1394548464,1,6,0,41,0,0
1394548524,1,6,0,41,0,0
1394548584,1,6,0,41,0,0
1394548644,1,6,0,41,0,0
1394548704,1,6,0,41,0,0
1394548764,1,6,0,41,0,0
1394548824,1,6,0,41,0,0
1394548884,1,6,0,41,0,0
1394548944,1,6,0,41,0,0
1394549004,1,6,0,41,0,0
1394549064,1,6,0,41,0,0
1394549124,1,6,0,41,0,0
1394549184,1,6,0,41,0,0
1394549244,1,6,0,41,0,0
1394549304,1,6,0,41,0,0
1394549364,1,6,0,41,0,0
1394549424,1,6,0,41,0,0
1394549484,1,6,0,41,0,0
1394549544,1,6,0,41,0,0
1394549604,1,6,0,41,0,0
1394549664,1,6,0,41,0,0
1394549724,1,6,0,41,0,0
1394549784,1,6,0,41,0,0
1394549845,1,6,0,41,0,0
1394549905,1,6,0,41,0,0
1394549965,1,6,0,41,0,0
1394550025,1,6,0,41,0,0
1394550085,1,6,0,41,0,0
1394550145,1,6,0,41,0,0
1394550205,1,6,0,41,0,0
1394550265,1,6,0,41,0,0
1394550325,1,6,0,41,0,0
1394550385,1,6,0,41,0,0
1394550445,1,6,0,41,0,0
1394550505,1,6,0,41,0,0
1394550565,1,6,0,41,0,0
1394550625,1,6,0,41,0,0
1394550685,1,6,0,41,0,0
1394550745,1,6,0,41,0,0
1394550805,1,6,0,41,0,0
1394550865,1,6,0,41,0,0
1394550925,1,6,0,41,0,0
1394550985,1,6,0,41,0,0
1394551045,1,6,0,41,0,0
1394551105,1,6,0,41,0,0
1394551165,1,6,0,41,0,0
1394551225,1,6,0,41,0,0
1394551285,1,6,0,41,0,0
1394551345,1,6,0,41,0,0
1394551405,1,6,0,41,0,0
1394551465,1,6,0,41,0,0
1394551525,1,6,0,41,0,0
1394551585,1,6,0,41,0,0
1394551645,1,6,0,41,0,0
1394551705,1,6,0,41,0,0
1394551765,1,6,0,41,0,0
1394551825,1,6,0,41,0,0
1394551885,1,6,0,41,0,0
1394551945,1,6,0,41,0,0
1394552005,1,6,0,41,0,0
1394552065,1,6,0,41,0,0
1394552125,1,6,0,41,0,0
1394552185,1,6,0,41,0,0
1394552245,1,6,0,41,0,0
1394552305,1,6,0,41,0,0
1394552365,1,6,0,41,0,0
1394552425,1,6,0,41,0,0
1394552485,1,6,0,41,0,0
1394552545,1,6,0,41,0,0
1394552605,1,6,0,41,0,0
1394552665,1,6,0,41,0,0
1394552725,1,6,0,41,0,0
1394552785,1,6,0,41,0,0
1394552845,1,6,0,41,0,0
1394552905,1,6,0,41,0,0
1394552965,1,6,0,41,0,0
1394553025,1,6,0,41,0,0
1394553085,1,6,0,41,0,0
1394553145,1,6,0,41,0,0
1394553205,1,6,0,41,0,0
1394553265,1,6,0,41,0,0
1394553325,1,6,0,41,0,0
1394553385,1,6,0,41,0,0
1394553445,1,6,0,41,0,0
1394553505,1,6,0,41,0,0
1394553565,1,6,0,41,0,0
1394553625,1,6,0,41,0,0
1394553685,1,6,0,41,0,0
1394553745,1,6,0,41,0,0
1394553805,1,6,0,41,0,0
1394553865,1,6,0,41,0,0
1394553925,1,6,0,41,0,0
1394553985,1,6,0,41,0,0
1394554045,1,6,0,41,0,0
1394554105,1,6,0,41,0,0
1394554165,1,6,0,41,0,0
1394554225,1,6,0,41,0,0
1394554285,1,6,0,41,0,0
1394554345,1,6,0,41,0,0
1394554405,1,6,0,41,0,0
1394554465,1,6,0,41,0,0
1394554525,1,6,0,41,0,0
1394554585,1,6,0,41,0,0
1394554645,1,6,0,41,0,0
1394554705,1,6,0,41,0,0
1394554765,1,6,0,41,0,0
1394554825,1,6,0,41,0,0
1394554885,1,6,0,41,0,0
1394554945,1,6,0,41,0,0
1394555006,1,6,0,41,0,0
1394555066,1,6,0,41,0,0
1394555126,1,6,0,41,0,0
1394555186,1,6,0,41,0,0
1394555246,1,6,0,41,0,0
1394555306,1,6,0,41,0,0
1394555366,1,6,0,41,0,0
1394555426,1,6,0,41,0,0
1394555486,1,6,0,41,0,0
1394555546,1,6,0,41,0,0
1394555606,1,6,0,41,0,0
1394555666,1,6,0,41,0,0
1394555726,1,6,0,41,0,0
1394555786,1,6,0,41,0,0
1394555846,1,6,0,41,0,0
1394555906,1,6,0,41,0,0
1394555966,1,6,0,41,0,0
1394556026,1,6,0,41,0,0
1394556086,1,6,0,41,0,0
1394556146,1,6,0,41,0,0
1394556206,1,6,0,41,0,0
1394556266,1,6,0,41,0,0
1394556326,1,6,0,41,0,0
1394556386,1,6,0,41,0,0
1394556446,1,6,0,41,0,0
1394556506,1,6,0,41,0,0
1394556566,1,6,0,41,0,0
1394556626,1,6,0,41,0,0
1394556686,1,6,0,41,0,0
1394556746,1,6,0,41,0,0
1394556806,1,6,0,41,0,0
1394556866,1,6,0,41,0,0
1394556926,1,6,0,41,0,0
1394556986,1,6,0,41,0,0
1394557046,1,6,0,41,0,0
1394557106,1,6,0,41,0,0
1394557166,1,6,0,41,0,0
1394557226,1,6,0,41,0,0
1394557286,1,6,0,41,0,0
1394557346,1,6,0,41,0,0
1394557406,1,6,0,41,0,0
1394557466,1,6,0,41,0,0
1394557526,1,6,0,41,0,0
1394557586,1,6,0,41,0,0
1394557646,1,6,0,41,0,0
1394557706,1,6,0,41,0,0
1394557766,1,6,0,41,0,0
1394557826,1,6,0,41,0,0
1394557886,1,6,0,41,0,0
1394557946,1,6,0,41,0,0
1394558006,1,6,0,41,0,0
1394558066,1,6,0,41,0,0
1394558126,1,6,0,41,0,0
1394558186,1,6,0,41,0,0
1394558246,1,6,0,41,0,0
1394558306,1,6,0,41,0,0
1394558366,1,6,0,41,0,0
1394558426,1,6,0,41,0,0
1394558486,1,6,0,41,0,0
1394558546,1,6,0,41,0,0
1394558606,1,6,0,41,0,0
1394558666,1,6,0,41,0,0
1394558726,1,6,0,41,0,0
1394558786,1,6,0,41,0,0
1394558846,1,6,0,41,0,0
1394558906,1,6,0,41,0,0
1394558966,1,6,0,41,0,0
1394559026,1,6,0,41,0,0
1394559086,1,6,0,41,0,0
1394559146,1,6,0,41,0,0
1394559206,1,6,0,41,0,0
1394559266,1,6,0,41,0,0
1394559326,1,6,0,41,0,0
1394559386,1,6,0,41,0,0
1394559446,1,6,0,41,0,0
1394559506,1,6,0,41,0,0
1394559566,1,6,0,41,0,0
1394559626,1,6,0,41,0,0
1394559686,1,6,0,41,0,0
1394559746,1,6,0,41,0,0
1394559806,1,6,0,41,0,0
1394559866,1,6,0,41,0,0
1394559926,1,6,0,41,0,0
1394559986,1,6,0,41,0,0
1394560046,1,6,0,41,0,0
1394560106,1,6,0,41,0,0
1394560166,1,6,0,41,0,0
1394560226,1,6,0,41,0,0
1394560287,1,6,0,41,0,0
1394560347,1,6,0,41,0,0
1394560407,1,6,0,41,0,0
1394560467,1,6,0,41,0,0
1394560527,1,6,0,41,0,0
1394560587,1,6,0,41,0,0
1394560647,1,6,0,41,0,0
1394560707,1,6,0,41,0,0
1394560767,1,6,0,41,0,0
1394560827,1,6,0,41,0,0
1394560887,1,6,0,41,0,0
1394560947,1,6,0,41,0,0
1394561007,1,6,0,41,0,0
1394561067,1,6,0,41,0,0
1394561127,1,6,0,41,0,0
1394561187,1,6,0,41,0,0
1394561247,1,6,0,41,0,0
1394561307,1,6,0,41,0,0
1394561367,1,6,0,41,0,0
1394561427,1,6,0,41,0,0
1394561487,1,6,0,41,0,0
1394561547,1,6,0,41,0,0
1394561607,1,6,0,41,0,0
1394561667,1,6,0,41,0,0
1394561727,1,6,0,41,0,0
1394561787,1,6,0,41,0,0
1394561847,1,6,0,41,0,0
1394561907,1,6,0,41,0,0
1394561967,1,6,0,41,0,0
1394562027,1,6,0,41,0,0
1394562087,1,6,0,41,0,0
1394562147,1,6,0,41,0,0
1394562207,1,6,0,41,0,0
1394562267,1,6,0,41,0,0
1394562327,1,6,0,41,0,0
1394562387,1,6,0,41,0,0
1394562447,1,6,0,41,0,0
1394562507,1,6,0,41,0,0
1394562567,1,6,0,41,0,0
1394562627,1,6,0,41,0,0
1394562687,1,6,0,41,0,0
1394562747,1,6,0,41,0,0
1394562807,1,6,0,41,0,0
1394562867,1,6,0,41,0,0
1394562927,1,6,0,41,0,0
1394562987,1,6,0,41,0,0
1394563047,1,6,0,41,0,0
1394563107,1,6,0,41,0,0
1394563167,1,6,0,41,0,0
1394563227,1,6,0,41,0,0
1394563287,1,6,0,41,0,0
1394563347,1,6,0,41,0,0
1394563407,1,6,0,41,0,0
1394563467,1,6,0,41,0,0
1394563527,1,6,0,41,0,0
1394563587,1,6,0,41,0,0
1394563647,1,6,0,41,0,0
1394563707,1,6,0,41,0,0
1394563767,1,6,0,41,0,0
1394563827,1,6,0,41,0,0
1394563887,1,6,0,41,0,0
1394563947,1,6,0,41,0,0
1394564007,1,6,0,41,0,0
1394564067,1,6,0,41,0,0
1394564127,1,6,0,41,0,0
1394564187,1,6,0,41,0,0
1394564247,1,6,0,41,0,0
1394564307,1,6,0,41,0,0
1394564367,1,6,0,41,0,0
1394564427,1,6,0,41,0,0
1394564487,1,6,0,41,0,0
1394564547,1,6,0,41,0,0
1394564607,1,6,0,41,0,0
1394564667,1,6,0,41,0,0
1394564727,1,6,0,41,0,0
1394564787,1,6,0,41,0,0
1394564847,1,6,0,41,0,0
1394564907,1,6,0,41,0,0
1394564967,1,6,0,41,0,0
1394565027,1,6,0,41,0,0
1394565087,1,6,0,41,0,0
1394565147,1,6,0,41,0,0
1394565207,1,6,0,41,0,0
1394565267,1,6,0,41,0,0
1394565327,1,6,0,41,0,0
1394565387,1,6,0,41,0,0
1394565448,1,6,0,41,0,0
1394565508,1,6,0,41,0,0
1394565568,1,6,0,41,0,0
1394565628,1,6,0,41,0,0
1394565688,1,6,0,41,0,0
1394565748,1,6,0,41,0,0
1394565808,1,6,0,41,0,0
1394565868,1,6,0,41,0,0
1394565928,1,6,0,41,0,0
1394565988,1,6,0,41,0,0
1394566048,1,6,0,41,0,0
1394566108,1,6,0,41,0,0
1394566168,1,6,0,41,0,0
1394566228,1,6,0,41,0,0
1394566288,1,6,0,41,0,0
1394566348,1,6,0,41,0,0
1394566408,1,6,0,41,0,0
1394566468,1,6,0,41,0,0
1394566528,1,6,0,41,0,0
1394566588,1,6,0,41,0,0
1394566648,1,6,0,41,0,0
1394566708,1,6,0,41,0,0
1394566768,1,6,0,41,0,0
1394566828,1,6,0,41,0,0
1394566888,1,6,0,41,0,0
1394566948,1,6,0,41,0,0
1394567008,1,6,0,41,0,0
1394567068,1,6,0,41,0,0
1394567128,1,6,0,41,0,0
1394567188,1,6,0,41,0,0
1394567248,1,6,0,41,0,0
1394567308,1,6,0,41,0,0
1394567368,1,6,0,41,0,0
1394567428,1,6,0,41,0,0
1394567488,1,6,0,41,0,0
1394567548,1,6,0,41,0,0
1394567608,1,6,0,41,0,0
1394567668,1,6,0,41,0,0
1394567728,1,6,0,41,0,0
1394567788,1,6,0,41,0,0
1394567848,1,6,0,41,0,0
1394567908,1,6,0,41,0,0
1394567968,1,6,0,41,0,0
1394568028,1,6,0,41,0,0
1394568088,1,6,0,41,0,0
1394568148,1,6,0,41,0,0
1394568208,1,6,0,41,0,0
1394568268,1,6,0,41,0,0
1394568328,1,6,0,41,0,0
1394568388,1,6,0,41,0,0
1394568448,1,6,0,41,0,0
1394568508,1,6,0,41,0,0
1394568568,1,6,0,41,0,0
